Event 1 BX 0

Event 2513 BX 0
SwTrack 1 pT: 17.1662, eta: 2.01087, phi: 0.739251, sector: 4, Q: 1
SwTrack 2 pT: 17.2647, eta: -2.01138, phi: -2.4011, sector: 17, Q: -1

Event 2514 BX 1
SwTrack 1 pT: 75.2455, eta: -1.13366, phi: 2.18551, sector: 10, Q: 1
SwTrack 2 pT: 88.5238, eta: 1.1176, phi: -0.956726, sector: 23, Q: -1

Event 2515 BX 10
SwTrack 1 pT: 77.8401, eta: 0.960553, phi: -0.647828, sector: 25, Q: 1
SwTrack 2 pT: 86.8214, eta: -0.970947, phi: 2.49403, sector: 11, Q: -1

Event 2516 BX 11
SwTrack 1 pT: 17.0367, eta: 0.134361, phi: -2.6337, sector: 16, Q: 1
SwTrack 2 pT: 17.331, eta: -0.138231, phi: 0.507866, sector: 3, Q: -1

Event 2517 BX 100
SwTrack 1 pT: 8.86111, eta: 1.38813, phi: -2.38883, sector: 17, Q: 1
SwTrack 2 pT: 9.0566, eta: -1.38445, phi: 0.753843, sector: 4, Q: -1

Event 2518 BX 101
SwTrack 1 pT: 27.7829, eta: -1.6878, phi: 0.96602, sector: 5, Q: 1
SwTrack 2 pT: 27.613, eta: 1.6843, phi: -2.17522, sector: 18, Q: -1

Event 2519 BX 110
SwTrack 1 pT: 78.5167, eta: -1.45666, phi: 1.33799, sector: 6, Q: 1
SwTrack 2 pT: 83.6059, eta: 1.45493, phi: -1.80344, sector: 20, Q: -1

Event 2520 BX 111
SwTrack 1 pT: 45.6033, eta: -0.25882, phi: -1.52686, sector: 21, Q: 1
SwTrack 2 pT: 46.5435, eta: 0.253147, phi: 1.6146, sector: 7, Q: -1

Event 2521 BX 0
SwTrack 1 pT: 21.9161, eta: 0.825038, phi: -2.9371, sector: 15, Q: 1
SwTrack 2 pT: 21.9161, eta: -0.825038, phi: 0.20517, sector: 1, Q: -1

Event 2522 BX 1
SwTrack 1 pT: 16.1818, eta: -1.84948, phi: -0.620694, sector: 25, Q: 1
SwTrack 2 pT: 15.7034, eta: 1.85546, phi: 2.52138, sector: 11, Q: -1

Event 2523 BX 10
SwTrack 1 pT: 67.3839, eta: 1.04759, phi: 2.43346, sector: 11, Q: 1
SwTrack 2 pT: 69.9958, eta: -1.04515, phi: -0.707861, sector: 24, Q: -1

Event 2524 BX 11
SwTrack 1 pT: 91.2066, eta: 0.907372, phi: 2.94732, sector: 13, Q: 1
SwTrack 2 pT: 91.2066, eta: -0.904656, phi: -0.194503, sector: 27, Q: -1

Event 2525 BX 100
SwTrack 1 pT: 39.9533, eta: 1.66877, phi: 1.60914, sector: 7, Q: 1
SwTrack 2 pT: 40.6732, eta: -1.67515, phi: -1.53207, sector: 21, Q: -1

Event 2526 BX 101
SwTrack 1 pT: 33.319, eta: -2.36434, phi: -2.2021, sector: 18, Q: 1
SwTrack 2 pT: 31.1361, eta: 2.36178, phi: 0.940236, sector: 5, Q: -1

Event 2527 BX 110
SwTrack 1 pT: 4.31411, eta: -1.97905, phi: -1.97237, sector: 19, Q: 1
SwTrack 2 pT: 4.43054, eta: 1.97958, phi: 1.16875, sector: 6, Q: -1

Event 2528 BX 111
SwTrack 1 pT: 42.1936, eta: 0.581844, phi: -2.04302, sector: 19, Q: 1
SwTrack 2 pT: 42.3918, eta: -0.581844, phi: 1.09805, sector: 5, Q: -1

Event 2529 BX 0
SwTrack 1 pT: 43.6205, eta: 1.72352, phi: -2.72954, sector: 16, Q: 1
SwTrack 2 pT: 41.6104, eta: -1.72419, phi: 0.412717, sector: 2, Q: -1

Event 2530 BX 1
SwTrack 1 pT: 56.0836, eta: 1.73025, phi: 0.0279762, sector: 1, Q: 1
SwTrack 2 pT: 54.724, eta: -1.7316, phi: -3.11296, sector: 14, Q: -1

Event 2531 BX 10
SwTrack 1 pT: 10.7621, eta: 1.52853, phi: 1.64379, sector: 7, Q: 1
SwTrack 2 pT: 10.8008, eta: -1.50729, phi: -1.49672, sector: 21, Q: -1

Event 2532 BX 11
SwTrack 1 pT: 145.636, eta: 0.033197, phi: 1.19919, sector: 6, Q: 1
SwTrack 2 pT: 138.915, eta: -0.035149, phi: -1.94272, sector: 19, Q: -1

Event 2533 BX 100
SwTrack 1 pT: 41.2304, eta: 1.0561, phi: 1.53368, sector: 7, Q: 1
SwTrack 2 pT: 41.2304, eta: -1.0561, phi: -1.608, sector: 21, Q: -1

Event 2534 BX 101
SwTrack 1 pT: 143.325, eta: -0.0410041, phi: 0.827507, sector: 4, Q: 1
SwTrack 2 pT: 155.68, eta: 0.035149, phi: -2.31423, sector: 18, Q: -1

Event 2535 BX 110
SwTrack 1 pT: 33.5667, eta: 0.558414, phi: -0.633719, sector: 25, Q: 1
SwTrack 2 pT: 33.5667, eta: -0.549977, phi: 2.50769, sector: 11, Q: -1

Event 2536 BX 111
SwTrack 1 pT: 85.1833, eta: -0.614824, phi: -1.90686, sector: 19, Q: 1
SwTrack 2 pT: 85.9949, eta: 0.609914, phi: 1.23452, sector: 6, Q: -1

Event 2537 BX 0
SwTrack 1 pT: 86.8214, eta: -1.50233, phi: -0.606623, sector: 25, Q: 1
SwTrack 2 pT: 82.8392, eta: 1.5015, phi: 2.53536, sector: 11, Q: -1

Event 2538 BX 1
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 61.0099, eta: -1.46269, phi: 0.276363, sector: 2, Q: -1

Event 2539 BX 10
SwTrack 1 pT: 46.0686, eta: -1.51633, phi: 1.90341, sector: 9, Q: 1
SwTrack 2 pT: 48.8078, eta: 1.51469, phi: -1.23722, sector: 22, Q: -1

Event 2540 BX 11
SwTrack 1 pT: 6.91911, eta: 1.92579, phi: 0.824032, sector: 4, Q: 1
SwTrack 2 pT: 6.94571, eta: -1.91965, phi: -2.31436, sector: 18, Q: -1

Event 2541 BX 100
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2542 BX 101
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2543 BX 110
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 7.48709, eta: 2.44546, phi: -2.06742, sector: 19, Q: -1

Event 2544 BX 111
SwTrack 1 pT: 25.1517, eta: 1.3288, phi: -2.84954, sector: 15, Q: 1
SwTrack 2 pT: 25.2926, eta: -1.32977, phi: 0.292304, sector: 2, Q: -1

Event 2545 BX 0
SwTrack 1 pT: 24.7382, eta: 1.21197, phi: 1.26407, sector: 6, Q: 1
SwTrack 2 pT: 25.0123, eta: -1.20877, phi: -1.87777, sector: 19, Q: -1

Event 2546 BX 1
SwTrack 1 pT: 15.1501, eta: -1.90667, phi: -1.16825, sector: 22, Q: 1
SwTrack 2 pT: 15.2011, eta: 1.90382, phi: 1.97331, sector: 9, Q: -1

Event 2547 BX 10
SwTrack 1 pT: 39.7772, eta: -0.882752, phi: -2.34888, sector: 17, Q: 1
SwTrack 2 pT: 42.1936, eta: 0.889637, phi: 0.79285, sector: 4, Q: -1

Event 2548 BX 11
SwTrack 1 pT: 60.1964, eta: -1.60733, phi: 2.76401, sector: 12, Q: 1
SwTrack 2 pT: 61.4247, eta: 1.61259, phi: -0.37761, sector: 26, Q: -1

Event 2549 BX 100
SwTrack 1 pT: 132.786, eta: -0.635947, phi: -0.73642, sector: 24, Q: 1
SwTrack 2 pT: 143.325, eta: 0.640786, phi: 2.40498, sector: 11, Q: -1

Event 2550 BX 101
SwTrack 1 pT: 51.0138, eta: -1.96465, phi: 2.47577, sector: 11, Q: 1
SwTrack 2 pT: 47.2747, eta: 1.96088, phi: -0.666155, sector: 25, Q: -1

Event 2551 BX 110
SwTrack 1 pT: 76.5209, eta: 0.495143, phi: -1.00281, sector: 23, Q: 1
SwTrack 2 pT: 78.5167, eta: -0.495143, phi: 2.13891, sector: 10, Q: -1

Event 2552 BX 111
SwTrack 1 pT: 49.3413, eta: -0.94482, phi: -2.47507, sector: 17, Q: 1
SwTrack 2 pT: 49.3413, eta: 0.947451, phi: 0.666458, sector: 3, Q: -1

Event 2553 BX 0
SwTrack 1 pT: 37.3117, eta: 0.957947, phi: 1.21063, sector: 6, Q: 1
SwTrack 2 pT: 38.753, eta: -0.961861, phi: -1.93073, sector: 19, Q: -1

Event 2554 BX 1
SwTrack 1 pT: 27.7829, eta: 2.02768, phi: 2.58346, sector: 12, Q: 1
SwTrack 2 pT: 25.9467, eta: -2.0297, phi: -0.557389, sector: 25, Q: -1

Event 2555 BX 10
SwTrack 1 pT: 138.915, eta: 0.159479, phi: -1.80269, sector: 20, Q: 1
SwTrack 2 pT: 150.491, eta: -0.159479, phi: 1.33904, sector: 6, Q: -1

Event 2556 BX 11
SwTrack 1 pT: 22.5173, eta: 1.58758, phi: -2.21023, sector: 18, Q: 1
SwTrack 2 pT: 22.4056, eta: -1.5975, phi: 0.93231, sector: 5, Q: -1

Event 2557 BX 100
SwTrack 1 pT: 120.393, eta: 0.215134, phi: -3.11471, sector: 14, Q: 1
SwTrack 2 pT: 125.409, eta: -0.209404, phi: 0.027034, sector: 1, Q: -1

Event 2558 BX 101
SwTrack 1 pT: 64.4961, eta: 0.352057, phi: 1.10191, sector: 5, Q: 1
SwTrack 2 pT: 64.4961, eta: -0.352057, phi: -2.03963, sector: 19, Q: -1

Event 2559 BX 110
SwTrack 1 pT: 30.5049, eta: -1.37614, phi: 1.89889, sector: 9, Q: 1
SwTrack 2 pT: 30.4022, eta: 1.37614, phi: -1.24195, sector: 22, Q: -1

Event 2560 BX 111
SwTrack 1 pT: 123.691, eta: -0.734802, phi: -3.114, sector: 14, Q: 1
SwTrack 2 pT: 123.691, eta: 0.752975, phi: 0.0277537, sector: 1, Q: -1

Event 2561 BX 0
SwTrack 1 pT: 86.8214, eta: 0.0371009, phi: 1.20957, sector: 6, Q: 1
SwTrack 2 pT: 94.0571, eta: -0.0468579, phi: -1.93237, sector: 19, Q: -1

Event 2562 BX 1
SwTrack 1 pT: 8.69055, eta: -1.49735, phi: -2.4227, sector: 17, Q: 1
SwTrack 2 pT: 8.61587, eta: 1.49401, phi: 0.719186, sector: 4, Q: -1

Event 2563 BX 10
SwTrack 1 pT: 76.5209, eta: 1.55806, phi: -1.09283, sector: 23, Q: 1
SwTrack 2 pT: 70.5424, eta: -1.50894, phi: 2.04816, sector: 9, Q: -1

Event 2564 BX 11
SwTrack 1 pT: 66.3929, eta: -0.553356, phi: -0.649158, sector: 25, Q: 1
SwTrack 2 pT: 71.098, eta: 0.555043, phi: 2.49201, sector: 11, Q: -1

Event 2565 BX 100
SwTrack 1 pT: 188.114, eta: 0.161407, phi: -0.534308, sector: 25, Q: 1
SwTrack 2 pT: 200.654, eta: -0.167189, phi: 2.60735, sector: 12, Q: -1

Event 2566 BX 101
SwTrack 1 pT: 150.491, eta: 0.339163, phi: 1.76875, sector: 8, Q: 1
SwTrack 2 pT: 141.085, eta: -0.342852, phi: -1.37262, sector: 22, Q: -1

Event 2567 BX 110
SwTrack 1 pT: 158.411, eta: 0.0156244, phi: 0.0459058, sector: 1, Q: 1
SwTrack 2 pT: 173.643, eta: -0.0156244, phi: -3.0957, sector: 14, Q: -1

Event 2568 BX 111
SwTrack 1 pT: 33.9453, eta: -1.86968, phi: -0.0434107, sector: 27, Q: 1
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2569 BX 0
SwTrack 1 pT: 50.1637, eta: -1.4532, phi: -2.234, sector: 18, Q: 1
SwTrack 2 pT: 54.3942, eta: 1.45493, phi: 0.907378, sector: 4, Q: -1

Event 2570 BX 1
SwTrack 1 pT: 72.2356, eta: -1.29844, phi: -2.68642, sector: 16, Q: 1
SwTrack 2 pT: 63.5877, eta: 1.29646, phi: 0.456042, sector: 2, Q: -1

Event 2571 BX 10
SwTrack 1 pT: 34.2025, eta: 1.28044, phi: -2.9461, sector: 15, Q: 1
SwTrack 2 pT: 32.5973, eta: -1.28145, phi: 0.195696, sector: 1, Q: -1

Event 2572 BX 11
SwTrack 1 pT: 41.803, eta: 2.19053, phi: -0.525952, sector: 25, Q: 1
SwTrack 2 pT: 38.9201, eta: -2.19484, phi: 2.61634, sector: 12, Q: -1

Event 2573 BX 100
SwTrack 1 pT: 14.7059, eta: -0.503806, phi: 0.399067, sector: 2, Q: 1
SwTrack 2 pT: 14.4703, eta: 0.493407, phi: -2.74232, sector: 16, Q: -1

Event 2574 BX 101
SwTrack 1 pT: 30.4022, eta: 0.25693, phi: 1.91455, sector: 9, Q: 1
SwTrack 2 pT: 29.6048, eta: -0.255038, phi: -1.22716, sector: 22, Q: -1

Event 2575 BX 110
SwTrack 1 pT: 23.7617, eta: 2.10696, phi: 0.869275, sector: 4, Q: 1
SwTrack 2 pT: 25.0818, eta: -2.11116, phi: -2.27125, sector: 18, Q: -1

Event 2576 BX 111
SwTrack 1 pT: 34.7287, eta: 2.03925, phi: -2.79357, sector: 15, Q: 1
SwTrack 2 pT: 34.9979, eta: -2.03674, phi: 0.348067, sector: 2, Q: -1

Event 2577 BX 0
SwTrack 1 pT: 118.809, eta: 0.192174, phi: 2.22778, sector: 10, Q: 1
SwTrack 2 pT: 122.02, eta: -0.199839, phi: -0.913713, sector: 24, Q: -1

Event 2578 BX 1
SwTrack 1 pT: 86.8214, eta: -0.05271, phi: -3.21451, sector: 14, Q: 1
SwTrack 2 pT: 85.9949, eta: 0.0488087, phi: -0.0729825, sector: 27, Q: -1

Event 2579 BX 10
SwTrack 1 pT: 49.073, eta: -1.93689, phi: -0.927869, sector: 23, Q: 1
SwTrack 2 pT: 54.0687, eta: 1.93799, phi: 2.21294, sector: 10, Q: -1

Event 2580 BX 11
SwTrack 1 pT: 79.9063, eta: 0.914137, phi: -1.92693, sector: 19, Q: 1
SwTrack 2 pT: 81.3466, eta: -0.916829, phi: 1.21438, sector: 6, Q: -1

Event 2581 BX 100
SwTrack 1 pT: 40.1308, eta: -1.61483, phi: -0.887664, sector: 24, Q: 1
SwTrack 2 pT: 38.753, eta: 1.62154, phi: 2.25461, sector: 10, Q: -1

Event 2582 BX 101
SwTrack 1 pT: 19.715, eta: -1.72419, phi: 1.22564, sector: 6, Q: 1
SwTrack 2 pT: 19.715, eta: 1.72149, phi: -1.91611, sector: 19, Q: -1

Event 2583 BX 110
SwTrack 1 pT: 110.115, eta: 0.103332, phi: -0.281722, sector: 26, Q: 1
SwTrack 2 pT: 112.868, eta: -0.0994454, phi: 2.8598, sector: 13, Q: -1

Event 2584 BX 111
SwTrack 1 pT: 30.0981, eta: -1.42158, phi: 1.20051, sector: 6, Q: 1
SwTrack 2 pT: 31.2437, eta: 1.42425, phi: -1.94071, sector: 19, Q: -1

Event 2585 BX 0
SwTrack 1 pT: 83.6059, eta: -0.0916685, phi: -1.84533, sector: 20, Q: 1
SwTrack 2 pT: 87.6647, eta: 0.0897234, phi: 1.29613, sector: 6, Q: -1

Event 2586 BX 1
SwTrack 1 pT: 20.6152, eta: -1.07655, phi: 2.96551, sector: 13, Q: 1
SwTrack 2 pT: 21.0477, eta: 1.07535, phi: -0.176394, sector: 27, Q: -1

Event 2587 BX 10
SwTrack 1 pT: 11.6509, eta: -1.55885, phi: 1.77724, sector: 8, Q: 1
SwTrack 2 pT: 11.6509, eta: 1.55964, phi: -1.36298, sector: 22, Q: -1

Event 2588 BX 11
SwTrack 1 pT: 38.2604, eta: -0.0780457, phi: -0.0159553, sector: 27, Q: 1
SwTrack 2 pT: 39.4299, eta: 0.0819395, phi: -3.15729, sector: 14, Q: -1

Event 2589 BX 100
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2590 BX 101
SwTrack 1 pT: 65.9085, eta: -1.0242, phi: 0.434117, sector: 2, Q: 1
SwTrack 2 pT: 75.8776, eta: 1.01672, phi: -2.7073, sector: 16, Q: -1

Event 2591 BX 110
SwTrack 1 pT: 99.2245, eta: -0.656822, phi: -0.923868, sector: 24, Q: 1
SwTrack 2 pT: 98.1464, eta: 0.658417, phi: 2.2175, sector: 10, Q: -1

Event 2592 BX 111
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2593 BX 0
SwTrack 1 pT: 7.64562, eta: 2.23322, phi: -0.20418, sector: 27, Q: 1
SwTrack 2 pT: 7.95545, eta: -2.23982, phi: 2.93836, sector: 13, Q: -1

Event 2594 BX 1
SwTrack 1 pT: 38.2604, eta: -2.1836, phi: -1.10495, sector: 23, Q: 1
SwTrack 2 pT: 37.7801, eta: 2.18664, phi: 2.03664, sector: 9, Q: -1

Event 2595 BX 10
SwTrack 1 pT: 49.073, eta: -1.59978, phi: 0.0997561, sector: 1, Q: 1
SwTrack 2 pT: 50.7273, eta: 1.59902, phi: -3.04185, sector: 14, Q: -1

Event 2596 BX 11
SwTrack 1 pT: 38.5874, eta: -1.33651, phi: 2.95818, sector: 13, Q: 1
SwTrack 2 pT: 38.0989, eta: 1.33938, phi: -0.183472, sector: 27, Q: -1

Event 2597 BX 100
SwTrack 1 pT: 89.4005, eta: 0.585169, phi: -3.10808, sector: 14, Q: 1
SwTrack 2 pT: 94.0571, eta: -0.581844, phi: 0.0338233, sector: 1, Q: -1

Event 2598 BX 101
SwTrack 1 pT: 48.5453, eta: 1.97214, phi: -2.62322, sector: 16, Q: 1
SwTrack 2 pT: 48.5453, eta: -1.97267, phi: 0.518949, sector: 3, Q: -1

Event 2599 BX 110
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 23.1524, eta: 2.42784, phi: 1.99698, sector: 9, Q: -1

Event 2600 BX 111
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 24.2727, eta: -2.47266, phi: 2.45658, sector: 11, Q: -1

Event 2601 BX 0
SwTrack 1 pT: 100.327, eta: -0.151761, phi: 2.02063, sector: 9, Q: 1
SwTrack 2 pT: 98.1464, eta: 0.147898, phi: -1.12071, sector: 23, Q: -1

Event 2602 BX 1
SwTrack 1 pT: 10.6104, eta: -0.392211, phi: -0.881187, sector: 24, Q: 1
SwTrack 2 pT: 10.8267, eta: 0.388585, phi: 2.25984, sector: 10, Q: -1

Event 2603 BX 10
SwTrack 1 pT: 47.0283, eta: -1.75546, phi: -0.848883, sector: 24, Q: 1
SwTrack 2 pT: 47.7749, eta: 1.76199, phi: 2.29211, sector: 10, Q: -1

Event 2604 BX 11
SwTrack 1 pT: 65.4308, eta: 0.318792, phi: -3.22434, sector: 14, Q: 1
SwTrack 2 pT: 63.1429, eta: -0.311351, phi: -0.082603, sector: 27, Q: -1

Event 2605 BX 100
SwTrack 1 pT: 27.3619, eta: -1.70237, phi: 2.02172, sector: 9, Q: 1
SwTrack 2 pT: 27.613, eta: 1.69615, phi: -1.11795, sector: 23, Q: -1

Event 2606 BX 101
SwTrack 1 pT: 75.8776, eta: -1.1153, phi: -2.77168, sector: 16, Q: 1
SwTrack 2 pT: 65.4308, eta: 1.12106, phi: 0.369282, sector: 2, Q: -1

Event 2607 BX 110
SwTrack 1 pT: 155.68, eta: 0.410268, phi: -1.66959, sector: 20, Q: 1
SwTrack 2 pT: 161.24, eta: -0.397641, phi: 1.47217, sector: 7, Q: -1

Event 2608 BX 111
SwTrack 1 pT: 155.68, eta: -0.444229, phi: -1.63083, sector: 20, Q: 1
SwTrack 2 pT: 155.68, eta: 0.447777, phi: 1.51083, sector: 7, Q: -1

Event 2609 BX 0
SwTrack 1 pT: 107.493, eta: 1.02047, phi: 2.69021, sector: 12, Q: 1
SwTrack 2 pT: 132.786, eta: -1.03163, phi: -0.451147, sector: 26, Q: -1

Event 2610 BX 1
SwTrack 1 pT: 36.409, eta: 1.93191, phi: 2.43613, sector: 11, Q: 1
SwTrack 2 pT: 34.8627, eta: -1.92969, phi: -0.704301, sector: 24, Q: -1

Event 2611 BX 10
SwTrack 1 pT: 86.8214, eta: -1.16293, phi: 1.03245, sector: 5, Q: 1
SwTrack 2 pT: 86.8214, eta: 1.16847, phi: -2.10918, sector: 18, Q: -1

Event 2612 BX 11
SwTrack 1 pT: 36.1178, eta: -0.0663575, phi: -1.00644, sector: 23, Q: 1
SwTrack 2 pT: 35.9739, eta: 0.0663575, phi: 2.1349, sector: 10, Q: -1

Event 2613 BX 100
SwTrack 1 pT: 25.5069, eta: -2.22365, phi: -1.25911, sector: 22, Q: 1
SwTrack 2 pT: 24.5366, eta: 2.22532, phi: 1.88245, sector: 9, Q: -1

Event 2614 BX 101
SwTrack 1 pT: 31.9061, eta: 2.41059, phi: -1.34502, sector: 22, Q: 1
SwTrack 2 pT: 27.9549, eta: -2.42097, phi: 1.79652, sector: 8, Q: -1

Event 2615 BX 110
SwTrack 1 pT: 65.9085, eta: -1.66664, phi: -0.141368, sector: 27, Q: 1
SwTrack 2 pT: 70.5424, eta: 1.65806, phi: 3.00016, sector: 13, Q: -1

Event 2616 BX 111
SwTrack 1 pT: 41.9975, eta: -1.84407, phi: 0.048434, sector: 1, Q: 1
SwTrack 2 pT: 42.1936, eta: 1.84528, phi: -3.09259, sector: 14, Q: -1

Event 2617 BX 0
SwTrack 1 pT: 12.5409, eta: 2.42372, phi: 0.212452, sector: 1, Q: 1
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2618 BX 1
SwTrack 1 pT: 127.175, eta: -0.871673, phi: 0.202893, sector: 1, Q: 1
SwTrack 2 pT: 132.786, eta: 0.870282, phi: -2.93881, sector: 15, Q: -1

Event 2619 BX 10
SwTrack 1 pT: 33.1965, eta: 1.71538, phi: 0.252472, sector: 2, Q: 1
SwTrack 2 pT: 33.319, eta: -1.70992, phi: -2.8886, sector: 15, Q: -1

Event 2620 BX 11
SwTrack 1 pT: 80.6201, eta: -0.875839, phi: -0.303269, sector: 26, Q: 1
SwTrack 2 pT: 79.2057, eta: 0.873063, phi: 2.83824, sector: 13, Q: -1

Event 2621 BX 100
SwTrack 1 pT: 25.3636, eta: -1.4558, phi: 0.844873, sector: 4, Q: 1
SwTrack 2 pT: 27.1971, eta: 1.4532, phi: -2.29726, sector: 18, Q: -1

Event 2622 BX 101
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2623 BX 110
SwTrack 1 pT: 33.8182, eta: -0.264484, phi: 2.32819, sector: 10, Q: 1
SwTrack 2 pT: 34.8627, eta: 0.264484, phi: -0.81336, sector: 24, Q: -1

Event 2624 BX 111
SwTrack 1 pT: 25.7249, eta: 1.46697, phi: -0.803233, sector: 24, Q: 1
SwTrack 2 pT: 25.6518, eta: -1.50316, phi: 2.33838, sector: 11, Q: -1

Event 2625 BX 0
SwTrack 1 pT: 16.7834, eta: 1.7966, phi: -1.74659, sector: 20, Q: 1
SwTrack 2 pT: 16.5678, eta: -1.78647, phi: 1.39479, sector: 7, Q: -1

Event 2626 BX 1
SwTrack 1 pT: 72.2356, eta: -0.758986, phi: -0.804417, sector: 24, Q: 1
SwTrack 2 pT: 82.0858, eta: 0.757485, phi: 2.33764, sector: 11, Q: -1

Event 2627 BX 10
SwTrack 1 pT: 42.1936, eta: 0.601702, phi: 1.36576, sector: 6, Q: 1
SwTrack 2 pT: 44.262, eta: -0.588487, phi: -1.77591, sector: 20, Q: -1

Event 2628 BX 11
SwTrack 1 pT: 2.6044, eta: -0.0175772, phi: 0.300168, sector: 1, Q: 1
SwTrack 2 pT: 2.58576, eta: 0.01953, phi: -2.84173, sector: 15, Q: -1

Event 2629 BX 100
SwTrack 1 pT: 104.994, eta: -0.355731, phi: 2.38442, sector: 11, Q: 1
SwTrack 2 pT: 114.297, eta: 0.357566, phi: -0.757375, sector: 24, Q: -1

Event 2630 BX 101
SwTrack 1 pT: 41.4195, eta: 0.0858321, phi: 1.77001, sector: 8, Q: 1
SwTrack 2 pT: 41.0429, eta: -0.0799928, phi: -1.37176, sector: 22, Q: -1

Event 2631 BX 110
SwTrack 1 pT: 14.1972, eta: -1.76395, phi: 1.31847, sector: 6, Q: 1
SwTrack 2 pT: 13.8276, eta: 1.73293, phi: -1.82231, sector: 20, Q: -1

Event 2632 BX 111
SwTrack 1 pT: 56.789, eta: 0.241779, phi: -0.734943, sector: 24, Q: 1
SwTrack 2 pT: 62.2719, eta: -0.237981, phi: 2.40701, sector: 11, Q: -1

Event 2633 BX 0
SwTrack 1 pT: 11.9754, eta: -0.879992, phi: -3.06083, sector: 14, Q: 1
SwTrack 2 pT: 11.8965, eta: 0.879992, phi: 0.0813957, sector: 1, Q: -1

Event 2634 BX 1
SwTrack 1 pT: 32.3637, eta: -0.433555, phi: 2.73605, sector: 12, Q: 1
SwTrack 2 pT: 33.6919, eta: 0.422834, phi: -0.405586, sector: 26, Q: -1

Event 2635 BX 10
SwTrack 1 pT: 29.8002, eta: -0.72257, phi: 1.83398, sector: 8, Q: 1
SwTrack 2 pT: 30.0981, eta: 0.719498, phi: -1.30754, sector: 22, Q: -1

Event 2636 BX 11
SwTrack 1 pT: 36.5565, eta: 1.86319, phi: 0.657538, sector: 3, Q: 1
SwTrack 2 pT: 37.9389, eta: -1.86141, phi: -2.48425, sector: 17, Q: -1

Event 2637 BX 100
SwTrack 1 pT: 117.266, eta: 0.551667, phi: 1.52745, sector: 7, Q: 1
SwTrack 2 pT: 127.175, eta: -0.549977, phi: -1.6142, sector: 21, Q: -1

Event 2638 BX 101
SwTrack 1 pT: 95.0467, eta: -0.697828, phi: 1.11804, sector: 5, Q: 1
SwTrack 2 pT: 94.0571, eta: 0.711792, phi: -2.02367, sector: 19, Q: -1

Event 2639 BX 110
SwTrack 1 pT: 14.5168, eta: 2.14193, phi: 0.882763, sector: 4, Q: 1
SwTrack 2 pT: 14.7299, eta: -2.14645, phi: -2.25913, sector: 18, Q: -1

Event 2640 BX 111
SwTrack 1 pT: 18.503, eta: 2.27776, phi: 2.01405, sector: 9, Q: 1
SwTrack 2 pT: 19.7581, eta: -2.27578, phi: -1.1268, sector: 23, Q: -1

Event 2641 BX 0
SwTrack 1 pT: 12.4544, eta: -2.05364, phi: 1.02596, sector: 5, Q: 1
SwTrack 2 pT: 12.7175, eta: 2.05167, phi: -2.11524, sector: 18, Q: -1

Event 2642 BX 1
SwTrack 1 pT: 30.9228, eta: -0.635947, phi: 2.65906, sector: 12, Q: 1
SwTrack 2 pT: 31.5715, eta: 0.627852, phi: -0.482816, sector: 25, Q: -1

Event 2643 BX 10
SwTrack 1 pT: 51.8934, eta: 0.727169, phi: 0.338229, sector: 2, Q: 1
SwTrack 2 pT: 52.8037, eta: -0.719498, phi: -2.80342, sector: 15, Q: -1

Event 2644 BX 11
SwTrack 1 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0
SwTrack 2 pT: 0, eta: 0, phi: 0, sector: 0, Q: 0

Event 2645 BX 100
SwTrack 1 pT: 56.789, eta: 1.92189, phi: -0.0377814, sector: 27, Q: 1
SwTrack 2 pT: 60.1964, eta: -1.9202, phi: -3.1789, sector: 14, Q: -1

Event 2646 BX 101
SwTrack 1 pT: 3.91734, eta: 0.0955576, phi: 1.58878, sector: 7, Q: 1
