07-Jun-2018 02:14:49 CDT  Initiating request to open file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
07-Jun-2018 02:14:53 CDT  Successfully opened file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 07-Jun-2018 02:14:54.873 CDT
Begin processing the 25th record. Run 1, Event 25, LumiSection 1 at 07-Jun-2018 02:14:54.880 CDT
MuonO1 90.500000 1.120125 5.083272 -1.000000
MuonO2 90.500000 -1.120125 1.865321 1.000000
Begin processing the 26th record. Run 1, Event 26, LumiSection 1 at 07-Jun-2018 02:14:54.880 CDT
MuonO1 50.500000 0.978750 6.206827 -1.000000
MuonO2 90.500000 -0.978750 2.945243 1.000000
Begin processing the 27th record. Run 1, Event 27, LumiSection 1 at 07-Jun-2018 02:14:54.881 CDT
MuonO1 5.500000 1.196250 2.639811 1.000000
MuonO2 70.500000 -1.196250 5.868670 -1.000000
Begin processing the 28th record. Run 1, Event 28, LumiSection 1 at 07-Jun-2018 02:14:54.881 CDT
MuonB1 111.000000 0.554625 1.559888 1.000000
MuonB2 126.000000 -0.554625 4.734206 -1.000000
Begin processing the 29th record. Run 1, Event 29, LumiSection 1 at 07-Jun-2018 02:14:54.881 CDT
MuonO1 45.500000 1.315875 2.138028 -1.000000
MuonO2 70.500000 -1.315875 5.225080 1.000000
Begin processing the 30th record. Run 1, Event 30, LumiSection 1 at 07-Jun-2018 02:14:54.881 CDT
MuonB1 8.000000 -0.456750 3.054326 -1.000000
MuonB2 7.500000 0.511125 5.443245 1.000000
Begin processing the 31st record. Run 1, Event 31, LumiSection 1 at 07-Jun-2018 02:14:54.881 CDT
MuonO1 50.500000 1.315875 1.374447 1.000000
MuonE2 71.500000 1.544250 1.363539 1.000000
Begin processing the 32nd record. Run 1, Event 32, LumiSection 1 at 07-Jun-2018 02:14:54.882 CDT
MuonO1 140.500000 1.196250 4.286965 -1.000000
MuonO2 90.500000 -1.120125 1.090831 1.000000
Begin processing the 33rd record. Run 1, Event 33, LumiSection 1 at 07-Jun-2018 02:14:54.882 CDT
MuonB1 60.500000 0.184875 0.687223 1.000000
MuonB2 68.000000 -0.228375 3.926991 -1.000000
Begin processing the 34th record. Run 1, Event 34, LumiSection 1 at 07-Jun-2018 02:14:54.882 CDT
MuonO1 100.500000 1.120125 4.832380 -1.000000
MuonO2 140.500000 -1.196250 1.647154 1.000000
Begin processing the 35th record. Run 1, Event 35, LumiSection 1 at 07-Jun-2018 02:14:54.882 CDT
MuonO1 45.500000 1.315875 6.119561 1.000000
MuonE2 74.000000 1.511625 6.097744 1.000000
Begin processing the 36th record. Run 1, Event 36, LumiSection 1 at 07-Jun-2018 02:14:54.882 CDT
Empty1 0|0|0|0
Empty2 0|0|0|0
Begin processing the 37th record. Run 1, Event 37, LumiSection 1 at 07-Jun-2018 02:14:54.883 CDT
MuonE1 63.000000 2.120625 3.327034 1.000000
MuonE2 63.000000 2.120625 3.337942 1.000000
Begin processing the 38th record. Run 1, Event 38, LumiSection 1 at 07-Jun-2018 02:14:54.883 CDT
MuonB1 34.500000 0.652500 2.410736 1.000000
MuonB2 35.500000 -0.609000 5.726861 -1.000000
Begin processing the 39th record. Run 1, Event 39, LumiSection 1 at 07-Jun-2018 02:14:54.883 CDT
MuonO1 25.500000 0.924375 5.814128 1.000000
MuonO2 30.500000 -0.924375 2.868885 -1.000000
Begin processing the 40th record. Run 1, Event 40, LumiSection 1 at 07-Jun-2018 02:14:54.883 CDT
MuonE1 31.500000 2.327250 1.952587 1.000000
MuonE2 27.500000 -2.338125 5.159630 -1.000000
Begin processing the 41st record. Run 1, Event 41, LumiSection 1 at 07-Jun-2018 02:14:54.884 CDT
MuonB1 111.500000 0.000000 6.097744 -1.000000
MuonB2 140.000000 0.000000 2.912518 1.000000
Begin processing the 42nd record. Run 1, Event 42, LumiSection 1 at 07-Jun-2018 02:14:54.884 CDT
MuonE1 52.500000 2.414250 0.185441 -1.000000
MuonE2 52.500000 2.414250 0.163625 -1.000000
Begin processing the 43rd record. Run 1, Event 43, LumiSection 1 at 07-Jun-2018 02:14:54.884 CDT
MuonE1 84.500000 2.077125 2.945243 -1.000000
MuonE2 109.500000 -2.066250 6.054111 1.000000
Begin processing the 44th record. Run 1, Event 44, LumiSection 1 at 07-Jun-2018 02:14:54.884 CDT
MuonE1 49.500000 2.381625 5.781403 1.000000
MuonE2 31.000000 -2.392500 2.694352 -1.000000
Begin processing the 45th record. Run 1, Event 45, LumiSection 1 at 07-Jun-2018 02:14:54.884 CDT
MuonE1 68.000000 2.077125 2.890702 1.000000
MuonE2 61.500000 -2.088000 6.075927 -1.000000
Begin processing the 46th record. Run 1, Event 46, LumiSection 1 at 07-Jun-2018 02:14:54.885 CDT
MuonB1 140.000000 -0.076125 1.854412 1.000000
MuonB2 140.000000 -0.065250 1.854412 1.000000
Begin processing the 47th record. Run 1, Event 47, LumiSection 1 at 07-Jun-2018 02:14:54.885 CDT
MuonO1 35.500000 1.315875 5.454154 -1.000000
MuonE2 43.000000 1.337625 5.432337 -1.000000
Begin processing the 48th record. Run 1, Event 48, LumiSection 1 at 07-Jun-2018 02:14:54.885 CDT
MuonB1 140.000000 0.000000 0.000000 1.000000
MuonB2 140.000000 0.000000 3.174318 -1.000000
Begin processing the 49th record. Run 1, Event 49, LumiSection 1 at 07-Jun-2018 02:14:54.885 CDT
MuonE1 15.000000 1.642125 2.072578 -1.000000
MuonE2 7.500000 -1.653000 4.876014 1.000000
Begin processing the 50th record. Run 1, Event 50, LumiSection 1 at 07-Jun-2018 02:14:54.885 CDT
MuonB1 24.000000 0.641625 0.119991 1.000000
MuonB2 28.000000 -0.685125 3.468842 -1.000000
Begin processing the 51st record. Run 1, Event 51, LumiSection 1 at 07-Jun-2018 02:14:54.886 CDT
MuonB1 81.500000 0.554625 0.916298 1.000000
MuonB2 89.500000 -0.554625 4.123340 -1.000000
Begin processing the 52nd record. Run 1, Event 52, LumiSection 1 at 07-Jun-2018 02:14:54.886 CDT
MuonB1 140.000000 0.163125 1.189005 1.000000
MuonB2 140.000000 -0.163125 4.363323 -1.000000
Begin processing the 53rd record. Run 1, Event 53, LumiSection 1 at 07-Jun-2018 02:14:54.886 CDT
MuonB1 140.000000 -0.804750 2.639811 -1.000000
MuonB2 140.000000 0.804750 5.748678 1.000000
Begin processing the 54th record. Run 1, Event 54, LumiSection 1 at 07-Jun-2018 02:14:54.886 CDT
MuonB1 4.000000 -0.228375 4.156065 -1.000000
Empty2 0|0|0|0
Begin processing the 55th record. Run 1, Event 55, LumiSection 1 at 07-Jun-2018 02:14:54.886 CDT
Empty1 0|0|0|0
Empty2 0|0|0|0
Begin processing the 56th record. Run 1, Event 56, LumiSection 1 at 07-Jun-2018 02:14:54.887 CDT
MuonB1 69.500000 -0.108750 0.032725 1.000000
MuonB2 51.000000 0.108750 3.283401 -1.000000
Begin processing the 57th record. Run 1, Event 57, LumiSection 1 at 07-Jun-2018 02:14:54.887 CDT
MuonE1 50.000000 1.979250 2.476186 1.000000
MuonE2 19.000000 -1.990125 5.759586 -1.000000
Begin processing the 58th record. Run 1, Event 58, LumiSection 1 at 07-Jun-2018 02:14:54.887 CDT
MuonE1 10.500000 2.120625 4.756022 -1.000000
MuonE2 11.500000 -2.088000 1.472622 1.000000
Begin processing the 59th record. Run 1, Event 59, LumiSection 1 at 07-Jun-2018 02:14:54.887 CDT
MuonE1 11.500000 2.327250 5.115996 1.000000
MuonE2 14.000000 -2.316375 2.148937 -1.000000
Begin processing the 60th record. Run 1, Event 60, LumiSection 1 at 07-Jun-2018 02:14:54.887 CDT
MuonE1 97.500000 1.946625 0.469057 -1.000000
MuonE2 58.000000 -1.957500 3.567017 1.000000
Begin processing the 61st record. Run 1, Event 61, LumiSection 1 at 07-Jun-2018 02:14:54.888 CDT
MuonE1 25.500000 2.359875 1.559888 -1.000000
MuonE2 11.500000 -2.370750 4.603306 1.000000
Begin processing the 62nd record. Run 1, Event 62, LumiSection 1 at 07-Jun-2018 02:14:54.888 CDT
MuonB1 140.000000 -0.728625 2.454369 -1.000000
MuonB2 140.000000 0.685125 5.552329 1.000000
Begin processing the 63rd record. Run 1, Event 63, LumiSection 1 at 07-Jun-2018 02:14:54.888 CDT
MuonO1 40.500000 0.978750 3.577925 1.000000
MuonO2 40.500000 -0.978750 0.567232 -1.000000
Begin processing the 64th record. Run 1, Event 64, LumiSection 1 at 07-Jun-2018 02:14:54.888 CDT
MuonE1 25.500000 1.794375 3.763366 1.000000
MuonE2 14.000000 -1.805250 0.807215 -1.000000
Begin processing the 65th record. Run 1, Event 65, LumiSection 1 at 07-Jun-2018 02:14:54.888 CDT
MuonE1 46.000000 2.120625 1.712604 1.000000
MuonE2 11.500000 -2.131500 4.919647 -1.000000
Begin processing the 66th record. Run 1, Event 66, LumiSection 1 at 07-Jun-2018 02:14:54.889 CDT
MuonE1 15.500000 1.761750 4.483315 1.000000
MuonE2 14.000000 -1.772625 1.581705 -1.000000
Begin processing the 67th record. Run 1, Event 67, LumiSection 1 at 07-Jun-2018 02:14:54.889 CDT
MuonE1 12.000000 2.185875 5.050547 -1.000000
MuonE2 11.000000 -2.196750 1.778054 1.000000
Begin processing the 68th record. Run 1, Event 68, LumiSection 1 at 07-Jun-2018 02:14:54.889 CDT
MuonB1 140.000000 -0.641625 6.152286 1.000000
MuonB2 140.000000 0.641625 3.043418 -1.000000
Begin processing the 69th record. Run 1, Event 69, LumiSection 1 at 07-Jun-2018 02:14:54.889 CDT
MuonO1 30.500000 1.196250 4.079707 1.000000
MuonO2 18.500000 -1.196250 1.199914 -1.000000
Begin processing the 70th record. Run 1, Event 70, LumiSection 1 at 07-Jun-2018 02:14:54.889 CDT
MuonE1 40.500000 -2.446875 5.290529 1.000000
Empty2 0|0|0|0
Begin processing the 71st record. Run 1, Event 71, LumiSection 1 at 07-Jun-2018 02:14:54.890 CDT
MuonE1 53.500000 2.164125 1.985312 -1.000000
MuonE2 19.500000 -2.175000 5.083272 1.000000
Begin processing the 72nd record. Run 1, Event 72, LumiSection 1 at 07-Jun-2018 02:14:54.890 CDT
MuonO1 30.500000 1.315875 2.945243 -1.000000
