0.00184961,2.03373,2.03267,0.235949,0.0410925,-0.9375,74.5,2.02275,1.16719,-1,0,0,0,0
-0.000983515,1.58912,1.58313,0.109642,0.228736,-5.56641,8.5,2.001,-0.458148,1,0,0,0,0
0.000963315,-1.58605,-1.58069,0.225666,0.0671394,-4.92188,8,-2.088,3.03251,-1,0,0,0,0
0.000213369,-1.80101,-1.80225,0.0867078,0.0399426,1.11328,9.5,1.57687,3.01069,-1,0,0,0,0
-0.000208318,1.79471,1.79766,0.203603,0.206182,2.63672,38,-1.59862,-0.425424,1,0,0,0,0
-0.000816861,-2.35849,-2.36455,0.0283029,0.0624473,5.27344,1.5,1.7835,-1.00356,1,0,0,0,0
0.00087115,2.35886,2.3641,0.142968,0.0621752,4.51172,7,1.7835,-0.981748,-1,0,0,0,0
-0.000590867,-2.33554,-2.33804,0.263234,0.282669,2.16797,14,2.38162,3.04342,1,0,0,0,0
0.000159079,-1.5557,-1.56456,0.274052,0.228658,8.32031,9,2.38162,3.06523,1,0,0,0,0
0.000161605,-1.59446,-1.60816,0.0415027,-0.00354953,12.832,89,1.58775,-1.72351,-1,0,0,0,0
-0.000162867,1.59902,1.61328,0.157962,0.158768,12.9492,56.5,-1.58775,1.37445,1,0,0,0,0
-0.00027397,1.87379,1.87948,0.0537083,0.061569,5.03906,57,1.8705,2.11621,-1,0,0,0,0
0.00026387,-1.88196,-1.88713,0.17031,0.119808,4.62891,10,1.8705,2.13803,-1,0,0,0,0
-0.000116153,0.924885,0.925177,0.171091,0.17456,0.234375,0,0,0,0,0,0,0,0
0.000136354,-0.92622,-0.92571,0.0556021,0.00410262,0.410156,0,0,0,0,0,0,0,0
-0.00258567,1.59065,1.5861,0.222366,0.569902,-4.21875,90.5,0.924375,1.77805,-1,0,0,0,0
-0.00256673,1.5975,1.59201,0.222517,0.565414,-5.09766,140.5,-0.859125,-1.40717,1,0,0,0,0
0.00259072,-1.59674,-1.59298,0.335648,-0.0508633,-3.45703,47,1.62038,1.73442,-1,0,0,0,0
0.0025983,-1.60432,-1.60119,0.103591,-0.281694,-2.87109,5,-1.653,-2.21439,1,0,0,0,0
0.000145192,-0.155621,-0.151621,0.0702696,0.0168462,2.22656,93,-0.163125,2.09439,1,0,0,0,0
-0.000145192,0.153691,0.157587,0.186625,0.196415,2.16797,111,0.163125,-0.992657,-1,0,0,0,0
-0.00027902,0.386769,0.388056,0.052108,0.0910312,0.761719,38.5,0.41325,2.63981,-1,0,0,0,0
0.000285333,-0.397641,-0.396063,0.168302,0.0843713,0.9375,40,-0.41325,-0.64359,1,0,0,0,0
9.97403e-05,-0.174888,-0.177092,0.111379,0.0678499,-1.23047,126,-0.163125,1.21082,1,0,0,0,0
-9.34276e-05,0.167189,0.165193,0.227924,0.226446,-1.11328,139.5,0.163125,-1.88714,-1,0,0,0,0
-0.000198218,0.20558,0.208501,0.17458,0.195913,1.64062,65,0.184875,2.73798,-1,0,0,0,0
0.000202006,-0.215134,-0.212114,0.0582723,-0.00751894,1.69922,81.5,-0.184875,-0.490873,1,0,0,0,0
0.000195693,-0.713336,-0.711316,0.22121,0.156793,1.40625,67,0.696,-0.130899,-1,0,0,0,0
-0.000190643,0.711792,0.714067,0.104983,0.124667,1.58203,0,0,0,0,0,0,0,0
-0.00026387,-0.985101,-0.992991,0.113354,0.148979,-6.62109,40.5,0.97875,-2.67254,1,0,0,0,0
0.000267658,0.983822,0.975994,0.229903,0.14982,-6.5625,60.5,-0.859125,0.589049,-1,0,0,0,0
-0.000178018,-1.38353,-1.38692,0.261459,0.270262,3.28125,90.5,1.31588,1.00356,1,0,0,0,0
-7.70147e-05,0.725638,0.732907,0.121184,0.116133,5.09766,45.5,-1.31588,-2.08349,-1,0,0,0,0
7.95397e-05,-0.724104,-0.716661,0.237549,0.198417,5.21484,140,0.728625,1.49444,-1,0,0,0,0
8.58524e-05,0.826474,0.815283,0.194546,0.15404,-8.37891,140,-0.728625,-1.69079,1,0,0,0,0
-7.95397e-05,-0.830772,-0.842007,0.0784792,0.0739776,-8.4375,140,0.80475,1.29809,1,0,0,0,0
8.20648e-05,-0.346538,-0.353469,0.0598963,0.020215,-4.04297,200.5,0.84825,1.29809,1,0,0,0,0
-8.20648e-05,0.346538,0.339407,0.17627,0.172318,-4.16016,0,0,0,0,0,0,0,0
0.000114891,1.02792,1.02758,0.201932,0.155105,-0.292969,0,0,0,0,0,0,0,0
-0.000107316,-1.03163,-1.03204,0.0853253,0.0868703,-0.351562,140,-0.36975,2.32347,1,0,0,0,0
-7.82772e-05,-0.512433,-0.504355,0.0587032,0.0539267,5.03906,140,0.36975,-0.785398,-1,0,0,0,0
8.08023e-05,0.510711,0.518983,0.175148,0.135742,5.15625,100.5,1.0005,1.52716,1,0,0,0,0
0.000297958,1.73828,1.73531,0.182946,0.124097,-2.69531,5,-1.02225,-1.55989,-1,0,0,0,0
0.000301746,1.73694,1.73365,0.183178,0.123798,-2.98828,140,-0.511125,2.35619,-1,0,0,0,0
-0.000299221,-1.74227,-1.74032,0.066534,0.081574,-1.75781,140,-0.489375,2.35619,-1,0,0,0,0
-0.000373711,-0.955329,-0.955258,0.230973,0.290509,0.0585938,41,1.74,2.65072,1,0,0,0,0
0.000381286,0.951396,0.952112,0.114779,0.00996036,0.585938,42,-1.76175,-0.403607,-1,0,0,0,0
-0.000410324,-2.28448,-2.28596,0.0469853,0.0552548,1.28906,14.5,0.97875,-2.80344,1,0,0,0,0
0.000412849,2.28133,2.28234,0.162469,0.110365,0.878906,40.5,-0.97875,0.490874,-1,0,0,0,0
-9.97403e-05,0.0877778,0.100619,0.125673,0.125569,7.08984,50,2.28375,-1.76715,1,0,0,0,0
9.84778e-05,-0.0936132,-0.0805667,0.242038,0.198784,7.20703,63.5,-2.262,1.42899,-1,0,0,0,0
0.000483551,-1.09548,-1.09324,0.142689,0.0156083,2.05078,126,0.10875,1.9635,-1,0,0,0,0
-0.000487339,1.09431,1.09649,0.258916,0.343188,1.99219,131,-0.054375,-1.22173,1,0,0,0,0
-0.000487339,1.09431,1.09649,0.0262339,0.110506,1.99219,35.5,1.12013,-2.94524,-1,0,0,0,0
0.000199481,0.268255,0.264759,0.0999218,0.0346802,-1.99219,25.5,-1.12013,-0.0109084,1,0,0,0,0
-0.000198218,-0.27014,-0.273429,0.21623,0.237563,-1.875,54,0.261,0,1,0,0,0,0
-0.000488601,-2.09234,-2.08811,0.0344057,0.0555435,-3.69141,72.5,-0.261,-3.04342,-1,0,0,0,0
0.000484814,2.09802,2.09389,0.150605,0.0860344,-3.63281,45,2.07713,-0.632681,1,0,0,0,0
0.000150242,-1.09313,-1.08568,0.251942,0.197419,6.79688,27,-2.10975,2.59618,-1,0,0,0,0
-0.000142667,1.09077,1.09843,0.135748,0.144989,6.97266,140.5,1.12013,-2.44346,-1,0,0,0,0
-0.000402749,0.169115,0.176257,0.180034,0.245892,3.98438,100.5,-1.07662,0.64359,1,0,0,0,0
0.000402749,-0.178735,-0.172234,0.0634992,-0.0459917,3.63281,29.5,0.184875,3.0216,-1,0,0,0,0
0.000501227,-2.29622,-2.3028,0.192628,0.13429,5.74219,35,-0.163125,-0.305432,1,0,0,0,0
-0.000525215,2.29193,2.29839,0.0769831,0.0930889,5.56641,0,0,0,0,0,0,0,0
0.000753734,0.819283,0.81944,0.212347,0.0264503,0.117188,0,0,0,0,0,0,0,0
-0.000734796,-0.823602,-0.82321,0.0963283,0.234469,0.292969,0,0,0,0,0,0,0,0
0.00195946,-2.14103,-2.13773,0.117747,-0.0685341,-2.87109,0,0,0,0,0,0,0,0
-0.00196829,2.14283,2.14023,0.236157,0.380259,-2.28516,29.5,2.3055,-1.78896,-1,0,0,0,0
-0.00199859,2.14419,2.14138,0.00364557,0.150115,-2.46094,38.5,-2.31638,1.26536,1,0,0,0,0
-0.000334572,-1.23733,-1.23111,0.0845394,0.127293,-6.21094,17.5,-0.84825,-0.479966,-1,0,0,0,0
0.000335834,1.23419,1.2283,0.200293,0.112552,-5.97656,16.5,0.84825,2.32347,1,0,0,0,0
-0.00207435,-2.33216,-2.32877,0.243837,0.366452,-2.92969,0,0,0,0,0,0,0,0
-0.00209707,-2.33367,-2.33027,0.0107237,0.134705,-2.92969,0,0,0,0,0,0,0,0
0.00209202,2.33179,2.32849,0.125185,-0.0433447,-2.87109,8.5,2.14237,-1.99622,-1,0,0,0,0
-6.94395e-05,-0.153691,-0.144005,0.0873848,0.0806844,5.39062,8.5,2.14237,-1.9744,-1,0,0,0,0
7.44896e-05,0.153691,0.163167,0.203679,0.165647,5.27344,90.5,1.19625,-0.370882,1,0,0,0,0
-0.000272708,-1.55016,-1.5456,0.247549,0.265762,-4.21875,30.5,-1.25063,2.90161,-1,0,0,0,0
0.000272708,1.55254,1.54733,0.130497,0.0683089,-4.86328,7,2.35987,-1.24355,1,0,0,0,0
0.000300483,-2.29467,-2.29439,0.0592903,0.0156992,-0.234375,5.5,-2.33812,2.18166,-1,0,0,0,0
-0.000326997,2.28762,2.28688,0.17592,0.177988,-0.644531,140,-0.163125,2.14894,-1,0,0,0,0
-0.00025377,1.3024,1.29697,0.139147,0.164297,-5.39062,140,0.163125,-1.02538,1,0,0,0,0
0.000242407,-1.30832,-1.30275,0.25591,0.190024,-5.44922,30.5,1.31588,-2.27984,1,0,0,0,0
-9.97403e-05,1.23209,1.22707,0.219198,0.216975,-5.09766,44.5,1.53338,-2.29074,1,0,0,0,0
0.000113628,-1.23629,-1.2309,0.102886,0.0590992,-5.39062,42,2.28375,-0.545415,-1,0,0,0,0
0.000178018,1.38538,1.38295,0.15942,0.107067,-2.34375,30,-2.31638,2.55254,1,0,0,0,0
-0.000188118,-1.38538,-1.38312,0.043548,0.0538298,-2.16797,45.5,1.25063,0.370882,-1,0,0,0,0
-0.000512589,-2.265,-2.26541,0.0594891,0.0759384,0.351562,45.5,-1.25063,-2.85798,1,0,0,0,0
0.000493651,2.25937,2.26045,0.176815,0.117999,0.9375,100.5,1.19625,0.665407,-1,0,0,0,0
-0.000132566,-1.40814,-1.41722,0.0901214,0.0907599,8.78906,200.5,-1.19625,-2.51982,1,0,0,0,0
0.000133829,1.40814,1.41766,0.206647,0.162632,9.02344,30.5,1.31588,0.785398,1,0,0,0,0
9.46902e-05,0.895116,0.893773,0.0880003,0.0455706,-1.05469,45.5,-1.31588,-2.29074,-1,0,0,0,0
-9.09026e-05,-0.903299,-0.904263,0.204143,0.202115,-0.761719,58.5,2.25113,-0.83994,1,0,0,0,0
0.00313866,2.05709,2.04934,0.156253,-0.154639,-6.85547,58.5,2.25113,-0.818123,1,0,0,0,0
-0.00324219,-2.05167,-2.04237,0.0451246,0.318255,-8.08594,0,0,0,0,0,0,0,0
9.46902e-05,0.733278,0.737685,0.180981,0.138551,3.10547,0,0,0,0,0,0,0,0
-8.964e-05,-0.734802,-0.730316,0.0646071,0.0623042,3.16406,0,0,0,0,0,0,0,0
-0.000112366,0.652027,0.665385,0.0747437,0.077388,8.96484,0,0,0,0,0,0,0,0
0.000127516,-0.656822,-0.643674,0.190379,0.140803,8.84766,0,0,0,0,0,0,0,0
6.56519e-05,-0.035149,-0.0410047,0.19848,0.162372,-3.22266,0,0,0,0,173.643,0,0,0
-6.81769e-05,0.0253879,0.0194239,0.0819401,0.0749649,-3.28125,0,0,0,0,167.212,0,0,0
0.000292908,-2.13558,-2.13738,0.207689,0.161027,1.58203,0,0,0,0,0,0,0,0
-0.000275233,2.13056,2.13453,0.0918305,0.0933354,3.45703,45.5,-1.31588,0.534507,-1,0,0,0,0
-9.09026e-05,-0.853481,-0.84941,0.251838,0.24981,3.10547,111.5,1.42463,-2.65072,1,0,0,0,0
9.46902e-05,0.853481,0.857322,0.134938,0.0925083,2.92969,140,0.880875,1.64715,1,0,0,0,0
-0.000162867,1.55016,1.55376,0.233241,0.235356,3.33984,140,-0.880875,-1.45081,-1,0,0,0,0
0.00016413,-1.54459,-1.5481,0.116994,0.070748,3.28125,5,2.03362,1.88714,1,0,0,0,0
-0.000140141,1.22578,1.22156,0.0579314,0.0637653,-4.27734,5.5,-2.10975,-0.632681,-1,0,0,0,0
0.000148979,-1.2226,-1.21859,0.174945,0.123943,-4.04297,140,0.76125,1.0472,1,0,0,0,0
-8.33274e-05,0.377676,0.379763,0.242535,0.238858,1.23047,139.5,-0.728625,-2.05076,-1,0,0,0,0
8.7115e-05,-0.372205,-0.370513,0.126042,0.0852613,0.996094,0,0,0,0,0,0,0,0
0.000150242,1.43926,1.44,0.131231,0.0849341,0.703125,0,0,0,0,0,0,0,0
-0.000178018,-1.43751,-1.43837,0.248169,0.255456,0.820312,111,0.685125,1.69079,-1,0,0,0,0
-8.964e-05,-0.910084,-0.917169,0.168406,0.166103,-5.625,97,-0.641625,-1.51625,1,0,0,0,0
9.46902e-05,0.911434,0.904208,0.0521127,0.009683,-5.74219,0,0,0,0,0,0,0,0
-0.00222333,1.50067,1.5033,0.0265559,0.346826,2.46094,0,0,0,0,0,0,0,0
-0.00222333,1.51141,1.51272,0.0263996,0.34385,1.23047,140,-0.054375,2.2362,1,0,0,0,0
0.00218797,-1.49735,-1.49965,0.140956,-0.220365,2.16797,140,0.054375,-0.883573,-1,0,0,0,0
0.00216399,-1.48983,-1.49114,0.140331,-0.219187,1.23047,0,0,0,0,0,0,0,0
7.57521e-05,0.683746,0.692831,0.216391,0.178084,6.21094,0,0,0,0,0,0,0,0
-7.44896e-05,-0.6806,-0.671327,0.0998697,0.0942687,6.32812,80,2.14237,-0.403607,-1,0,0,0,0
-0.000146454,-1.19584,-1.19389,0.116961,0.124556,-1.99219,62.5,-2.15325,2.69435,1,0,0,0,0
0.000159079,1.19151,1.18968,0.233283,0.179258,-1.875,140,-0.84825,1.15628,-1,0,0,0,0
-0.00052269,0.660011,0.667572,0.125905,0.217873,5.09766,140,0.84825,-2.02895,1,0,0,0,0
0.000526477,-0.660011,-0.652363,0.242246,0.105821,5.15625,70.5,1.31588,0.676315,-1,0,0,0,0
-0.00136228,-0.00195312,-0.0106889,0.141273,0.416011,-4.80469,45.5,-1.31588,-2.50891,1,0,0,0,0
0.00137364,-0.00390624,-0.012855,0.257022,-0.0638219,-4.92188,200.5,1.19625,0.741765,-1,0,0,0,0
-9.09026e-05,0.920862,0.931114,0.138901,0.136873,8.20312,140.5,-1.19625,-2.45437,1,0,0,0,0
0.00010479,-0.923547,-0.913389,0.25519,0.210562,8.14453,140,0.36975,1.14537,-1,0,0,0,0
-0.00121961,-2.28251,-2.2846,0.0931704,0.161007,1.81641,140,-0.36975,-2.02895,1,0,0,0,0
0.00122466,2.28133,2.28437,0.20936,0.0978852,2.63672,5,1.31588,0.992656,-1,0,0,0,0
0.00165897,-1.7469,-1.75039,0.169065,-0.0573871,3.16406,70.5,-1.31588,-2.0944,-1,0,0,0,0
-0.0016817,1.77172,1.77257,0.0532869,0.233181,0.761719,140,-0.89175,1.06901,-1,0,0,0,0
-7.82772e-05,-0.0136715,-0.0256022,0.0460857,0.0413092,-6.5625,140,0.880875,-2.1053,1,0,0,0,0
7.95397e-05,0.00585935,-0.00617879,0.162668,0.123536,-6.62109,12.5,1.50075,0.327249,-1,0,0,0,0
0.000133829,1.03533,1.03648,0.221996,0.171046,0.996094,0,0,0,0,0,0,0,0
-0.000119941,-1.04025,-1.03905,0.105461,0.109754,1.05469,0,0,0,0,0,0,0,0
0.000892613,2.08232,2.08199,0.197865,0.0964369,-0.292969,0,0,0,0,0,0,0,0
-0.000924176,-2.08711,-2.08724,0.0810832,0.141295,0.117188,0,0,0,0,0,0,0,0
-0.00371438,-1.26318,-1.26582,0.0547499,0.741588,2.63672,0,0,0,0,0,0,0,0
0.00362474,1.26114,1.26337,0.175513,-0.535109,2.22656,140,0.685125,1.09083,1,0,0,0,0
0.000864837,2.30475,2.3061,0.145103,0.0613007,1.17188,140,-0.6525,-2.01804,-1,0,0,0,0
-0.000830748,-2.31091,-2.31178,0.0301683,0.0676706,0.761719,200.5,1.19625,-3.09796,-1,0,0,0,0
-0.000108578,1.26625,1.26719,0.0993111,0.0980691,0.9375,140.5,-1.19625,0.109083,1,0,0,0,0
0.000113628,-1.26625,-1.26707,0.215297,0.171904,0.820312,24,0.685125,0.665407,-1,0,0,0,0
0.000140141,0.56849,0.583931,0.0467249,-0.00559897,9.90234,22,-0.641625,-2.71617,1,0,0,0,0
-0.000135091,-0.56849,-0.553231,0.163241,0.170832,9.78516,9,0.054375,-3.06523,-1,0,0,0,0
0.000213369,0.410268,0.424796,0.257003,0.188738,8.67188,8,0,-0.610865,1,0,0,0,0
-0.000212106,-0.417457,-0.402775,0.140487,0.164844,8.78906,0,0,0,0,0,0,0,0
0.00345935,1.50564,1.50783,0.241252,-0.310696,2.05078,0,0,0,0,0,0,0,0
-0.00351869,-1.51141,-1.51303,0.12778,0.644637,1.52344,120.5,0.924375,0.818123,-1,0,0,0,0
-0.00350985,-1.5015,-1.50225,0.12787,0.647697,0.703125,140.5,-0.924375,-2.3671,1,0,0,0,0
0.000642631,-0.0585603,-0.0462235,0.229841,0.0681302,6.79688,15,2.28375,-1.54898,1,0,0,0,0
-0.000628743,0.0507594,0.0634207,0.114206,0.22926,6.97266,14.5,-2.29463,1.75624,-1,0,0,0,0
0.00072217,1.73828,1.74665,0.1818,0.0713,7.5,7,1.7835,-2.55254,-1,0,0,0,0
-0.000725958,-1.7316,-1.73981,0.064858,0.134349,7.5,8,-1.77262,0.141808,1,15.7034,-1.77262,0.141808,0
